,Close,High,Low,Open,Volume
2025-08-11,497.0216979980469,497.7302804595382,493.7881071382115,495.04561638687056,2729
2025-08-12,496.0935363769531,497.53068114810924,492.9797328584537,495.0556221754642,8182
2025-08-13,496.3430480957031,499.46684156489874,496.21333166123,498.1095550690402,1978
2025-08-14,498.5087585449219,500.1055894885212,496.0237096149374,497.6604392507894,1207
2025-08-18,494.5466613769531,495.7941808575982,494.26721823156936,495.2552439139943,1748
2025-08-19,491.6224670410156,495.8141140854985,490.6643806389935,495.1853898715893,593
2025-08-20,484.5066223144531,489.5665685883528,480.4147523663862,488.8978847521515,4446
2025-08-21,487.0914611816406,488.9677352667501,485.235166899788,488.9677352667501,2750
2025-08-22,490.8340148925781,494.01768686672506,486.09344112971564,486.09344112971564,2061
2025-08-25,491.4527893066406,491.4527893066406,488.02960328449285,488.88788203695407,2268
2025-08-26,490.99371337890625,491.7522149462834,489.76614328281175,491.1434096206208,1222
2025-08-27,494.8759765625,496.31312139268437,493.7781838218743,494.606523328222,1918
2025-08-28,494.24725341796875,495.4049551146217,492.081546266252,494.16739511777604,2148
2025-08-29,488.6084289550781,495.41490216792215,488.0295933497385,495.2652059300771,6451
2025-09-01,489.1274108886719,489.2172286303444,487.3708938328098,487.59045846479256,689
2025-09-02,482.87982177734375,488.4787046385425,482.88981167871117,487.9697069810654,2366
2025-09-03,488.71820068359375,491.44279389650984,488.71820068359375,489.2770869133691,2078
2025-09-04,492.67034912109375,493.019660640076,490.92382198319876,491.16336641573827,4251
2025-09-05,490.50469970703125,497.0117502111325,488.03960004894833,496.1834106952018,3026
2025-09-08,495.4248962402344,495.7442685216703,493.4687943162192,493.9578121829687,2347
2025-09-09,494.60650634765625,495.66440035897045,493.8180655613693,494.33705312262896,1912
2025-09-10,498.10955810546875,500.3750423985502,497.51074269487395,499.1275229835681,4019
2025-09-11,499.59698486328125,500.8653667438264,497.5395941700082,499.02769886628926,2114
2025-09-12,501.67431640625,501.7941596677413,498.8778720415933,499.1275556626861,2498
2025-09-15,502.99267578125,503.5419675806867,500.28611374142224,502.57319386827436,3115
2025-09-16,500.4458923339844,504.9102369687229,500.3460432626647,503.9214995225662,2696
2025-09-17,497.8492126464844,501.10506657465424,497.79925763128847,500.4858560263201,3924
2025-09-18,508.7453918457031,508.8552380130187,503.5120022344602,504.3808963903515,3901
2025-09-19,509.0949401855469,510.16359346988264,506.74793837426995,507.2373085509083,1620
2025-09-22,511.4819030761719,511.9313457916256,508.2160217628465,511.12234280801727,5265
2025-09-23,511.9612731933594,513.1996942098805,511.0124937135581,512.6803937255459,2609
2025-09-24,510.7727966308594,512.860148018025,509.7940258767373,510.17354985239604,2833
2025-09-25,510.9725341796875,510.9725341796875,505.35965123040205,509.1648271936424,4083
2025-09-26,509.54437255859375,512.4007386859486,507.6267888492749,510.44322754025984,3211
2025-09-29,513.0199584960938,514.7478107165061,512.1111368783788,512.340826318016,3448
2025-09-30,511.6816711425781,512.4407191272514,509.85396991189555,511.32211086811657,2467
2025-10-01,514.068603515625,514.068603515625,506.68797125268014,507.2972151596984,3663
2025-10-02,518.4930419921875,519.3419419371875,516.6054191502467,516.8950302114771,7319
2025-10-03,518.313232421875,520.550448985154,516.7352757461157,520.550448985154,5943
2025-10-06,520.6602783203125,523.0372713136358,518.5429660509868,519.8513058113524,4233
2025-10-07,520.160888671875,524.7251124681449,520.160888671875,521.4492341801777,2990
2025-10-08,526.4230346679688,526.4230346679688,521.5392079597333,522.4280963625827,4470
2025-10-09,528.5502319335938,529.3692015216598,527.3418022265731,528.7599881191193,7916
2025-10-10,516.0860595703125,531.8461193559593,516.0860595703125,530.1881859373393,6842
2025-10-13,521.3394165039062,521.629027568225,517.3444784464051,518.5928965893742,9283
2025-10-14,516.7852172851562,518.2433916992338,512.1111468220392,516.974979291386,3004
2025-10-15,521.0797119140625,523.7563129750633,518.6128670363248,518.8625506534844,2837
2025-10-16,520.830078125,522.4480232423506,520.4206237751679,520.9599184949781,1626
2025-10-17,514.088623046875,518.7327631826963,506.35842722475843,508.8153057339886,5526
2025-10-20,526.6227416992188,526.6727271952159,521.3694489436847,522.6577946240501,1743
2025-10-21,527.9310913085938,529.2294950700123,526.6327485050983,526.8624989171541,1949
2025-10-22,522.9573364257812,529.9085502568547,522.7775715367769,528.8698273987217,2809
2025-10-23,526.7424926757812,526.7424926757812,522.3480978104948,525.5240659453876,3886
2025-10-27,540.2754516601562,540.5650627281301,538.1780725787468,538.9071902348265,11270
2025-10-28,543.5912475585938,544.4201533109676,540.3153691108389,540.5950440330254,7651
2025-10-29,546.5674438476562,549.3438940169934,546.078073703422,549.1142045920463,4631
2025-10-30,547.256591796875,550.302719887792,545.0094391294566,549.2939882704841,7546
2025-10-31,547.9856567382812,552.1503626763738,547.2566000350774,550.6023363404323,4636
2025-11-03,549.0542602539062,554.2976160817062,548.2053603601895,548.4550439710371,7930
2025-11-04,544.64990234375,547.8058765613439,542.0232257162392,543.0718847559947,3928
2025-11-05,544.9295654296875,544.9295654296875,537.9983448946625,538.8872333150639,5176
2025-11-06,532.884765625,544.0905981658896,532.7749194623234,541.2940928612541,6550
2025-11-07,521.0298461914062,534.502765940773,520.3507139910276,534.2930097338343,7362
2025-11-10,536.590087890625,539.9258268820483,534.8223083732229,535.8010486467198,12812
2025-11-11,535.2218627929688,540.3153845488011,535.0920224265176,540.075698013174,2595
