,Close,High,Low,Open,Volume
2026-04-10,937.8555297851562,962.2835107695718,933.9322906418785,962.0339403843994,1958900
2026-04-13,927.9525756835938,944.2745151105288,925.5766607891305,938.3546520722086,2089600
2026-04-14,920.9147338867188,938.314774067385,913.4675315563798,923.4104377725906,2360200
2026-04-15,903.4747924804688,928.4018538695544,886.5040059043586,921.9130237081006,4233400
2026-04-16,902.4365234375,918.4190207097819,896.6065933400325,910.1033183857057,2836600
2026-04-17,925.4369506835938,928.3918250000387,916.2227707820681,916.2227707820681,3266100
2026-04-20,918.3192138671875,928.0424663269345,910.9319060922493,925.3071846536486,1926300
2026-04-21,901.4682006835938,911.4809326787256,879.5958183867632,908.635854709379,4062800
2026-04-22,919.8964233398438,920.9545992997852,900.6795043349576,904.8423820878868,2623800
2026-04-23,916.0730590820312,928.4018114534182,910.3229477912832,927.8926781305523,2149200
2026-04-24,882.4409790039062,898.8726542867313,870.2319542406808,898.4633856614171,4463700
2026-04-27,866.7779541015625,889.6685430796404,866.5483079089853,876.6209957110293,2700300
2026-04-28,872.498046875,876.6409395474864,861.8663243344502,870.4016800589637,2561300
2026-04-29,849.7472534179688,867.5266452462313,849.0484441524184,864.5517248180772,3904600
2026-04-30,932.993896484375,943.8751895675202,895.2588667183905,897.2355055865567,8236700
2026-05-01,961.674560546875,982.75826152448,942.1780930763838,947.319267312977,4352400
2026-05-04,966.2666625976562,972.5458316721597,950.1244668406421,958.3502971422698,3696900
2026-05-05,987.170654296875,991.0938934084766,962.7526660738614,970.219853370513,2955500
2026-05-06,985.353759765625,994.7775397290237,981.8098725641821,989.6463581052714,3921200
2026-05-07,973.2846069335938,987.3004580328533,965.4380676031924,983.6766911132756,3494900
2026-05-08,946.8201293945312,978.3158994826379,945.8817423190412,972.39609732087,3559200
2026-05-11,965.3282470703125,993.2901224780607,941.6390458580445,947.3691720921403,3517500
2026-05-12,988.1689453125,995.8058234825106,969.5110608513935,972.7654684278397,3037500
2026-05-13,1014.0044555664062,1021.0623132357589,990.2952694283781,993.0405436127813,3486400
2026-05-14,1004.9700317382812,1016.4202916784651,994.2983997103153,1015.7414675474674,1751700
2026-05-15,1004.9199829101562,1014.3800048828125,997.4099731445312,1006.97998046875,2820700
2026-05-18,988.0900268554688,1003.0,978.8699951171875,1000.6099853515625,2016000
2026-05-19,1021.4099731445312,1021.7999877929688,984.5999755859375,989.510009765625,3796000
2026-05-20,1018.8699951171875,1037.8800048828125,1003.6900024414062,1024.989990234375,2998800
2026-05-21,1041.6500244140625,1047.300048828125,1022.0,1024.300048828125,2705200
2026-05-22,1065.0,1070.3399658203125,1047.0699462890625,1049.81005859375,3470600
2026-05-26,1064.739990234375,1082.0,1060.3599853515625,1075.0,2981000
2026-05-27,1086.0,1093.0,1069.9000244140625,1072.260009765625,1149255
